Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
1996.0,7,104,0.25,0.17,0.0,0.03,0.44
1996.0,5,224,0.0,0.0,0.44,0.0,0.44
1991.0,5,224,0.16,0.03,0.15,0.1,0.44
1997.0,8,177,0.35,0.08,0.0,0.01,0.44
2009.0,8,359,0.2,0.14,0.06,0.04,0.44
2009.0,3,272,0.41,0.0,0.0,0.03,0.44
2010.0,0,6,0.18,0.18,0.0,0.07,0.44
2005.0,3,488,0.34,0.09,0.0,0.01,0.44
2007.0,11,63,0.0,0.0,0.44,0.0,0.44
2001.0,0,4,0.24,0.17,0.0,0.03,0.44
2007.0,9,525,0.41,0.0,0.0,0.03,0.44
2007.0,9,21,0.4,0.0,0.0,0.03,0.44
2009.0,11,275,0.19,0.07,0.12,0.06,0.44
2004.0,6,488,0.34,0.08,0.0,0.02,0.44
2002.0,10,275,0.0,0.0,0.44,0.0,0.44
2000.0,10,456,0.24,0.17,0.0,0.03,0.44
2004.0,2,512,0.0,0.0,0.43,0.01,0.44
2010.0,0,488,0.26,0.14,0.0,0.04,0.44
2003.0,4,359,0.34,0.09,0.0,0.01,0.44
2003.0,0,488,0.31,0.12,0.0,0.01,0.44
2007.0,5,53,0.41,0.03,0.0,0.0,0.44
2003.0,3,347,0.0,0.0,0.44,0.0,0.44
2010.0,10,304,0.41,0.0,0.0,0.02,0.44
2007.0,0,545,0.26,0.14,0.0,0.04,0.44
2012.0,3,525,0.26,0.12,0.0,0.06,0.44
2002.0,8,137,0.34,0.09,0.0,0.01,0.44
2003.0,0,296,0.31,0.12,0.0,0.01,0.44
2012.0,0,85,0.28,0.11,0.01,0.03,0.44
2002.0,1,359,0.34,0.09,0.0,0.01,0.44
2004.0,0,488,0.31,0.12,0.0,0.01,0.44
2005.0,2,53,0.36,0.01,0.0,0.06,0.44
2009.0,3,456,0.0,0.06,0.0,0.38,0.44
1996.0,1,446,0.0,0.0,0.44,0.0,0.44
2007.0,4,488,0.4,0.0,0.0,0.03,0.44
2005.0,0,347,0.0,0.0,0.44,0.0,0.44
2010.0,9,275,0.0,0.0,0.44,0.0,0.44
2002.0,10,325,0.21,0.17,0.0,0.06,0.44
2011.0,3,525,0.41,0.0,0.0,0.03,0.44
2007.0,0,488,0.36,0.01,0.0,0.06,0.44
2007.0,2,53,0.19,0.09,0.08,0.07,0.44
2006.0,5,359,0.16,0.0,0.26,0.01,0.44
2002.0,9,21,0.35,0.07,0.0,0.02,0.44
2009.0,10,304,0.41,0.0,0.0,0.03,0.44
2004.0,1,359,0.26,0.1,0.07,0.01,0.43
2010.0,7,446,0.19,0.18,0.0,0.07,0.43
2011.0,5,504,0.2,0.13,0.06,0.03,0.43
2009.0,3,494,0.39,0.01,0.0,0.03,0.43
2003.0,0,456,0.21,0.17,0.0,0.06,0.43
2001.0,10,138,0.41,0.02,0.0,0.0,0.43
2004.0,6,138,0.31,0.12,0.0,0.01,0.43
2008.0,0,21,0.17,0.0,0.0,0.26,0.43
2001.0,8,494,0.24,0.16,0.0,0.03,0.43
2001.0,10,138,0.32,0.09,0.0,0.02,0.43
2005.0,9,488,0.31,0.12,0.0,0.01,0.43
2013.0,10,138,0.01,0.36,0.0,0.06,0.43
2005.0,0,126,0.36,0.01,0.0,0.06,0.43
2014.0,6,525,0.13,0.21,0.01,0.08,0.43
2010.0,3,488,0.41,0.0,0.0,0.03,0.43
1996.0,4,446,0.0,0.0,0.43,0.0,0.43
2003.0,10,138,0.4,0.02,0.0,0.02,0.43
2016.0,8,21,0.22,0.18,0.0,0.04,0.43
2015.0,3,213,0.35,0.04,0.0,0.04,0.43
2010.0,10,138,0.38,0.03,0.0,0.03,0.43
2003.0,0,138,0.21,0.17,0.0,0.06,0.43
2016.0,3,323,0.18,0.09,0.14,0.03,0.43
2001.0,10,456,0.24,0.16,0.0,0.03,0.43
2014.0,0,465,0.16,0.2,0.0,0.07,0.43
2000.0,8,137,0.21,0.17,0.0,0.06,0.43
1981.0,0,21,0.4,0.02,0.0,0.0,0.43
2004.0,7,347,0.21,0.17,0.0,0.06,0.43
2009.0,7,430,0.28,0.03,0.1,0.02,0.43
2002.0,4,60,0.31,0.11,0.0,0.01,0.43
2003.0,4,85,0.18,0.07,0.17,0.01,0.43
1994.0,9,144,0.0,0.0,0.43,0.0,0.43
2010.0,10,138,0.23,0.15,0.01,0.04,0.43
2010.0,7,362,0.12,0.07,0.21,0.03,0.43
2012.0,8,494,0.21,0.19,0.0,0.04,0.43
2004.0,3,138,0.31,0.11,0.0,0.01,0.43
2009.0,0,53,0.15,0.04,0.0,0.24,0.43
2003.0,0,246,0.21,0.16,0.0,0.06,0.43
2010.0,0,21,0.24,0.15,0.0,0.04,0.43
2007.0,11,138,0.35,0.05,0.0,0.03,0.43
1998.0,6,325,0.28,0.14,0.0,0.01,0.43
1997.0,4,359,0.25,0.06,0.07,0.06,0.43
2012.0,8,494,0.15,0.22,0.0,0.06,0.43
2008.0,9,525,0.39,0.01,0.0,0.03,0.43
2006.0,4,275,0.33,0.03,0.04,0.03,0.43
2007.0,10,530,0.4,0.0,0.0,0.02,0.43
2004.0,10,456,0.36,0.01,0.0,0.06,0.43
2013.0,10,138,0.0,0.38,0.0,0.05,0.43
2003.0,7,460,0.21,0.16,0.0,0.05,0.43
1996.0,10,456,0.1,0.07,0.24,0.03,0.43
2009.0,1,87,0.37,0.0,0.03,0.03,0.43
2001.0,9,347,0.09,0.07,0.25,0.02,0.43
2012.0,9,275,0.21,0.08,0.09,0.05,0.43
2007.0,0,138,0.16,0.19,0.0,0.08,0.43
2006.0,7,525,0.17,0.01,0.23,0.02,0.43
2008.0,3,138,0.21,0.16,0.0,0.05,0.43
2006.0,7,465,0.07,0.05,0.29,0.02,0.43
2006.0,9,323,0.02,0.34,0.0,0.07,0.43
2014.0,0,549,0.23,0.17,0.0,0.04,0.43
2002.0,10,138,0.33,0.09,0.0,0.01,0.43
2009.0,6,138,0.39,0.0,0.0,0.03,0.43
2008.0,3,126,0.39,0.01,0.0,0.03,0.43
2002.0,10,53,0.31,0.11,0.0,0.01,0.43
2012.0,8,21,0.21,0.18,0.0,0.03,0.43
2010.0,0,126,0.27,0.1,0.0,0.05,0.43
2003.0,3,325,0.33,0.08,0.0,0.01,0.43
2009.0,8,21,0.37,0.02,0.0,0.03,0.43
2007.0,9,525,0.39,0.0,0.0,0.03,0.43
2011.0,0,525,0.24,0.14,0.0,0.04,0.43
2009.0,0,21,0.21,0.16,0.0,0.05,0.43
1997.0,10,10,0.24,0.16,0.0,0.03,0.43
2014.0,0,21,0.18,0.17,0.0,0.07,0.43
2005.0,3,446,0.21,0.16,0.0,0.05,0.43
2007.0,0,126,0.15,0.17,0.0,0.1,0.43
2006.0,6,488,0.11,0.2,0.0,0.12,0.43
2006.0,0,109,0.39,0.0,0.0,0.03,0.42
1997.0,7,446,0.0,0.0,0.42,0.0,0.42
2011.0,11,63,0.0,0.0,0.42,0.0,0.42
2002.0,10,138,0.33,0.09,0.0,0.01,0.42
2009.0,0,109,0.22,0.16,0.0,0.04,0.42
2009.0,0,109,0.13,0.19,0.0,0.11,0.42
2008.0,7,465,0.23,0.02,0.16,0.02,0.42
2007.0,4,545,0.21,0.16,0.0,0.05,0.42
2001.0,7,85,0.14,0.05,0.22,0.01,0.42
2009.0,3,549,0.24,0.13,0.0,0.06,0.42
2006.0,8,137,0.35,0.01,0.0,0.06,0.42
2005.0,10,494,0.21,0.16,0.0,0.05,0.42
2003.0,8,138,0.33,0.09,0.0,0.01,0.42
2003.0,9,138,0.31,0.1,0.0,0.01,0.42
2009.0,3,21,0.23,0.15,0.0,0.04,0.42
2003.0,1,456,0.21,0.16,0.0,0.05,0.42
1999.0,1,456,0.24,0.16,0.0,0.03,0.42
1991.0,0,347,0.0,0.0,0.42,0.0,0.42
1998.0,0,413,0.24,0.16,0.0,0.03,0.42
2013.0,7,430,0.22,0.13,0.04,0.04,0.42
2005.0,10,21,0.33,0.08,0.0,0.01,0.42
2011.0,10,494,0.15,0.23,0.0,0.04,0.42
2004.0,4,359,0.0,0.0,0.41,0.01,0.42
2008.0,4,545,0.39,0.0,0.0,0.03,0.42
2007.0,8,138,0.34,0.04,0.01,0.04,0.42
2007.0,11,275,0.03,0.2,0.1,0.11,0.42
1997.0,9,413,0.24,0.16,0.0,0.03,0.42
2003.0,10,17,0.21,0.16,0.0,0.05,0.42
2003.0,10,199,0.23,0.16,0.0,0.03,0.42
2012.0,7,206,0.22,0.01,0.16,0.03,0.42
2010.0,0,138,0.2,0.19,0.0,0.04,0.42
2006.0,9,525,0.38,0.01,0.0,0.03,0.42
2009.0,0,488,0.42,0.0,0.0,0.0,0.42
2001.0,6,138,0.23,0.16,0.0,0.03,0.42
1997.0,7,133,0.0,0.0,0.42,0.0,0.42
2004.0,10,198,0.32,0.09,0.0,0.02,0.42
2005.0,3,275,0.3,0.11,0.0,0.01,0.42
2003.0,6,488,0.21,0.16,0.0,0.05,0.42
2007.0,0,488,0.21,0.16,0.0,0.05,0.42
2002.0,0,53,0.21,0.16,0.0,0.05,0.42
2007.0,4,446,0.33,0.03,0.04,0.03,0.42
2004.0,6,566,0.35,0.01,0.0,0.06,0.42
2010.0,8,446,0.19,0.17,0.03,0.04,0.42
2004.0,0,525,0.3,0.11,0.0,0.01,0.42
2009.0,2,488,0.37,0.02,0.0,0.03,0.42
2004.0,4,21,0.3,0.11,0.0,0.01,0.42
1998.0,6,490,0.23,0.16,0.0,0.03,0.42
2005.0,10,138,0.39,0.0,0.0,0.03,0.42
1999.0,7,456,0.0,0.0,0.39,0.03,0.42
2007.0,3,501,0.39,0.0,0.0,0.03,0.42
2008.0,2,347,0.0,0.0,0.42,0.0,0.42
2002.0,6,53,0.35,0.05,0.0,0.02,0.42
2004.0,10,275,0.0,0.0,0.42,0.0,0.42
2010.0,1,85,0.2,0.08,0.12,0.03,0.42
2003.0,0,488,0.21,0.16,0.0,0.05,0.42
1998.0,6,325,0.35,0.06,0.0,0.0,0.42
2000.0,10,325,0.34,0.07,0.0,0.0,0.42
2001.0,5,359,0.34,0.07,0.0,0.0,0.42
1999.0,10,275,0.0,0.0,0.39,0.03,0.42
2000.0,8,4,0.34,0.07,0.0,0.0,0.42
2004.0,8,138,0.32,0.08,0.0,0.01,0.42
2010.0,3,292,0.19,0.16,0.0,0.07,0.42
2015.0,0,66,0.09,0.25,0.02,0.06,0.42
2008.0,10,456,0.35,0.01,0.0,0.06,0.42
2014.0,0,126,0.24,0.15,0.0,0.03,0.42
2004.0,9,275,0.32,0.09,0.0,0.02,0.42
2004.0,4,85,0.32,0.08,0.0,0.01,0.42
2006.0,9,525,0.36,0.03,0.0,0.03,0.42
1995.0,10,347,0.0,0.0,0.42,0.0,0.42
2004.0,3,138,0.3,0.11,0.0,0.01,0.42
2008.0,10,21,0.21,0.16,0.0,0.05,0.42
2010.0,3,347,0.0,0.0,0.42,0.0,0.42
2005.0,0,138,0.32,0.08,0.0,0.01,0.42
2009.0,1,272,0.39,0.0,0.0,0.03,0.42
2007.0,11,288,0.2,0.16,0.0,0.05,0.42
2009.0,9,525,0.35,0.03,0.0,0.03,0.42
2005.0,0,446,0.36,0.03,0.0,0.03,0.42
2001.0,0,85,0.14,0.1,0.16,0.03,0.42
2008.0,6,21,0.39,0.0,0.0,0.03,0.42
2002.0,8,529,0.2,0.16,0.0,0.05,0.42
2005.0,5,446,0.32,0.08,0.0,0.01,0.42
2005.0,0,275,0.18,0.14,0.05,0.05,0.42
2010.0,0,525,0.21,0.12,0.03,0.05,0.42
2008.0,9,430,0.22,0.05,0.13,0.02,0.42
1998.0,10,275,0.02,0.02,0.35,0.03,0.42
2001.0,4,488,0.3,0.11,0.0,0.01,0.42
2006.0,8,138,0.31,0.09,0.0,0.01,0.42
2007.0,1,359,0.18,0.17,0.03,0.04,0.42
2006.0,0,488,0.31,0.09,0.0,0.01,0.42
2009.0,0,288,0.21,0.13,0.0,0.08,0.42
2010.0,0,494,0.39,0.0,0.0,0.03,0.42
2015.0,3,359,0.19,0.11,0.09,0.03,0.42
2016.0,0,359,0.16,0.12,0.11,0.03,0.42
2010.0,0,138,0.13,0.21,0.0,0.08,0.42
2011.0,10,347,0.16,0.0,0.25,0.01,0.42
2011.0,2,488,0.16,0.18,0.0,0.07,0.42
2004.0,7,138,0.31,0.09,0.0,0.01,0.42
2010.0,10,446,0.0,0.28,0.0,0.14,0.42
2007.0,0,126,0.2,0.16,0.0,0.05,0.42
2000.0,1,85,0.17,0.12,0.1,0.03,0.42
1997.0,2,85,0.16,0.11,0.12,0.03,0.42
2004.0,3,337,0.2,0.16,0.0,0.05,0.42
2007.0,4,275,0.22,0.09,0.04,0.07,0.42
2004.0,0,325,0.2,0.16,0.0,0.05,0.42
1995.0,2,446,0.0,0.0,0.42,0.0,0.42
2009.0,5,347,0.26,0.05,0.06,0.04,0.42
2001.0,9,288,0.3,0.1,0.0,0.02,0.42
2007.0,8,545,0.36,0.02,0.0,0.03,0.41
2003.0,10,17,0.2,0.16,0.0,0.05,0.41
2003.0,9,275,0.15,0.12,0.11,0.04,0.41
2009.0,0,53,0.26,0.12,0.0,0.04,0.41
2013.0,0,444,0.0,0.0,0.41,0.0,0.41
2003.0,3,456,0.2,0.16,0.0,0.05,0.41
2001.0,1,60,0.3,0.11,0.0,0.01,0.41
2003.0,10,456,0.2,0.16,0.0,0.05,0.41
2001.0,1,525,0.3,0.11,0.0,0.01,0.41
2013.0,3,362,0.14,0.07,0.15,0.06,0.41
2007.0,7,530,0.24,0.12,0.0,0.05,0.41
1998.0,0,137,0.41,0.0,0.0,0.0,0.41
2010.0,10,275,0.04,0.21,0.05,0.11,0.41
1999.0,6,446,0.0,0.0,0.41,0.0,0.41
1998.0,8,21,0.23,0.16,0.0,0.03,0.41
2007.0,0,545,0.34,0.01,0.0,0.06,0.41
2007.0,8,494,0.01,0.39,0.0,0.02,0.41
2007.0,6,488,0.37,0.01,0.0,0.03,0.41
2010.0,10,456,0.2,0.16,0.0,0.05,0.41
2000.0,3,214,0.23,0.16,0.0,0.03,0.41
2005.0,8,525,0.26,0.13,0.0,0.02,0.41
2009.0,2,347,0.0,0.0,0.41,0.0,0.41
2000.0,10,456,0.23,0.16,0.0,0.03,0.41
1999.0,0,494,0.23,0.16,0.0,0.03,0.41
2000.0,10,275,0.0,0.0,0.39,0.03,0.41
2015.0,8,21,0.16,0.17,0.02,0.06,0.41
1995.0,0,347,0.0,0.0,0.41,0.0,0.41
2012.0,0,138,0.28,0.1,0.0,0.03,0.41
2009.0,8,21,0.17,0.15,0.0,0.09,0.41
2014.0,8,66,0.18,0.19,0.0,0.04,0.41
2009.0,1,488,0.15,0.22,0.0,0.05,0.41
2015.0,9,273,0.21,0.16,0.0,0.04,0.41
2002.0,4,488,0.2,0.16,0.0,0.05,0.41
2007.0,3,465,0.0,0.0,0.41,0.0,0.41
2008.0,4,275,0.31,0.03,0.04,0.03,0.41
2010.0,2,381,0.21,0.08,0.09,0.04,0.41
2006.0,0,21,0.2,0.16,0.0,0.05,0.41
2007.0,0,549,0.27,0.08,0.0,0.06,0.41
1996.0,1,446,0.0,0.0,0.41,0.0,0.41
2005.0,1,488,0.34,0.01,0.0,0.06,0.41
2009.0,3,525,0.28,0.1,0.0,0.04,0.41
2009.0,9,138,0.36,0.03,0.0,0.03,0.41
2012.0,0,138,0.37,0.0,0.0,0.04,0.41
1996.0,6,399,0.23,0.16,0.0,0.03,0.41
2015.0,0,549,0.09,0.23,0.0,0.09,0.41
2009.0,3,224,0.0,0.0,0.41,0.0,0.41
2009.0,0,488,0.24,0.1,0.0,0.07,0.41
2008.0,0,21,0.36,0.02,0.0,0.03,0.41
2002.0,1,456,0.0,0.0,0.41,0.0,0.41
2011.0,3,488,0.36,0.03,0.0,0.03,0.41
2009.0,6,488,0.29,0.07,0.0,0.06,0.41
2011.0,9,488,0.3,0.08,0.0,0.03,0.41
1997.0,11,542,0.23,0.16,0.0,0.03,0.41
2009.0,0,288,0.23,0.14,0.0,0.04,0.41
1985.0,5,347,0.0,0.0,0.41,0.0,0.41
1999.0,7,359,0.1,0.02,0.25,0.04,0.41
1999.0,0,509,0.33,0.07,0.0,0.0,0.41
2008.0,10,138,0.08,0.27,0.0,0.06,0.41
2002.0,0,53,0.2,0.16,0.0,0.05,0.41
2014.0,0,549,0.05,0.26,0.0,0.09,0.41
2007.0,7,456,0.2,0.16,0.0,0.05,0.41
1997.0,9,456,0.13,0.09,0.16,0.03,0.41
2009.0,6,567,0.39,0.0,0.0,0.02,0.41
2008.0,10,419,0.18,0.19,0.0,0.04,0.41
2010.0,3,292,0.24,0.13,0.0,0.04,0.41
1999.0,9,491,0.0,0.0,0.38,0.03,0.41
2012.0,0,21,0.19,0.15,0.0,0.07,0.41
2014.0,8,21,0.14,0.23,0.0,0.04,0.41
2011.0,3,488,0.26,0.11,0.0,0.04,0.41
2010.0,3,138,0.16,0.18,0.0,0.07,0.41
2009.0,3,21,0.15,0.06,0.0,0.2,0.41
2013.0,0,359,0.2,0.1,0.08,0.03,0.41
2010.0,0,430,0.21,0.12,0.04,0.03,0.41
2006.0,8,138,0.35,0.02,0.01,0.03,0.41
2001.0,9,318,0.11,0.08,0.19,0.03,0.41
2006.0,3,456,0.2,0.16,0.0,0.05,0.41
2002.0,2,325,0.31,0.08,0.0,0.01,0.41
2006.0,7,21,0.37,0.01,0.0,0.03,0.41
2010.0,0,494,0.34,0.01,0.0,0.06,0.41
2010.0,3,347,0.0,0.0,0.41,0.0,0.41
1996.0,3,142,0.23,0.15,0.0,0.03,0.41
1998.0,10,294,0.15,0.1,0.12,0.03,0.41
2008.0,10,494,0.34,0.01,0.0,0.06,0.41
2001.0,3,275,0.0,0.0,0.4,0.01,0.41
2008.0,6,549,0.36,0.02,0.0,0.03,0.41
2010.0,0,6,0.21,0.16,0.0,0.04,0.41
2008.0,9,138,0.34,0.04,0.0,0.03,0.41
2008.0,2,325,0.22,0.12,0.0,0.06,0.41
2011.0,3,525,0.29,0.09,0.0,0.03,0.41
2011.0,8,494,0.18,0.17,0.0,0.06,0.41
2010.0,3,446,0.0,0.0,0.41,0.0,0.41
2009.0,7,21,0.23,0.02,0.0,0.16,0.41
1995.0,5,359,0.0,0.0,0.41,0.0,0.41
2005.0,4,325,0.34,0.01,0.0,0.06,0.41
1994.0,10,275,0.0,0.0,0.41,0.0,0.41
2001.0,4,525,0.2,0.16,0.0,0.05,0.41
2015.0,8,494,0.24,0.13,0.0,0.04,0.41
2011.0,8,323,0.26,0.11,0.0,0.04,0.41
2000.0,2,138,0.23,0.15,0.0,0.03,0.41
2005.0,0,138,0.34,0.01,0.0,0.06,0.41
2012.0,0,138,0.02,0.31,0.0,0.07,0.41
2012.0,0,85,0.18,0.12,0.06,0.05,0.41
2009.0,0,525,0.19,0.18,0.0,0.04,0.41
2009.0,3,315,0.38,0.0,0.0,0.03,0.41
2002.0,0,21,0.2,0.15,0.0,0.05,0.41
2003.0,3,456,0.23,0.15,0.0,0.03,0.4
2001.0,10,456,0.23,0.15,0.0,0.03,0.4
1983.0,1,53,0.38,0.02,0.0,0.0,0.4
2008.0,3,126,0.08,0.26,0.0,0.07,0.4
2014.0,9,359,0.0,0.13,0.26,0.01,0.4
2007.0,0,525,0.36,0.01,0.0,0.03,0.4
1981.0,0,94,0.38,0.02,0.0,0.0,0.4
2010.0,0,446,0.17,0.2,0.0,0.04,0.4
2014.0,3,446,0.13,0.06,0.16,0.06,0.4
2007.0,11,91,0.34,0.03,0.01,0.03,0.4
2003.0,4,488,0.31,0.08,0.0,0.01,0.4
2007.0,0,21,0.32,0.04,0.01,0.04,0.4
2008.0,10,446,0.13,0.2,0.0,0.08,0.4
2007.0,0,549,0.18,0.19,0.0,0.04,0.4
2013.0,7,465,0.0,0.0,0.4,0.0,0.4
2008.0,4,488,0.12,0.21,0.0,0.08,0.4
1997.0,7,238,0.0,0.0,0.4,0.0,0.4
2009.0,10,494,0.33,0.01,0.0,0.05,0.4
2002.0,3,325,0.2,0.15,0.0,0.05,0.4
2007.0,10,530,0.2,0.15,0.0,0.05,0.4
2012.0,0,21,0.38,0.0,0.0,0.03,0.4
2009.0,3,347,0.0,0.0,0.4,0.0,0.4
2014.0,0,465,0.1,0.2,0.02,0.08,0.4
1982.0,0,446,0.37,0.02,0.0,0.0,0.4
2005.0,7,325,0.2,0.15,0.0,0.05,0.4
2003.0,10,138,0.31,0.08,0.0,0.01,0.4
2005.0,11,359,0.3,0.03,0.04,0.03,0.4
2009.0,0,275,0.27,0.01,0.09,0.03,0.4
2008.0,0,500,0.0,0.0,0.4,0.0,0.4
2005.0,2,488,0.36,0.01,0.0,0.03,0.4
2008.0,0,126,0.2,0.15,0.0,0.05,0.4
2005.0,0,488,0.29,0.11,0.0,0.01,0.4
1997.0,11,456,0.0,0.0,0.38,0.03,0.4
2005.0,11,359,0.25,0.07,0.07,0.01,0.4
1999.0,10,10,0.22,0.15,0.0,0.03,0.4
2004.0,0,488,0.31,0.08,0.0,0.01,0.4
2014.0,3,525,0.29,0.08,0.0,0.04,0.4
1994.0,2,492,0.0,0.0,0.4,0.0,0.4
2014.0,10,138,0.31,0.06,0.0,0.03,0.4
2007.0,0,525,0.34,0.03,0.0,0.03,0.4
2009.0,0,465,0.22,0.08,0.08,0.03,0.4
2009.0,10,23,0.37,0.0,0.0,0.03,0.4
2016.0,10,138,0.23,0.14,0.0,0.04,0.4
1995.0,2,446,0.0,0.0,0.4,0.0,0.4
1999.0,10,10,0.22,0.15,0.0,0.03,0.4
2010.0,0,446,0.14,0.19,0.0,0.07,0.4
2008.0,4,545,0.12,0.01,0.0,0.27,0.4
2011.0,3,347,0.0,0.0,0.4,0.0,0.4
1999.0,6,359,0.32,0.07,0.0,0.0,0.4
1997.0,6,269,0.32,0.07,0.0,0.0,0.4
1999.0,10,17,0.37,0.03,0.0,0.0,0.4
1997.0,2,325,0.32,0.07,0.0,0.0,0.4
2001.0,6,17,0.2,0.15,0.0,0.05,0.4
2004.0,3,53,0.33,0.01,0.0,0.05,0.4
1999.0,4,241,0.22,0.15,0.0,0.03,0.4
2010.0,10,138,0.27,0.1,0.0,0.03,0.4
2009.0,1,160,0.06,0.3,0.0,0.04,0.4
2007.0,6,21,0.2,0.15,0.0,0.05,0.4
2005.0,10,456,0.33,0.01,0.0,0.05,0.4
2009.0,0,288,0.18,0.17,0.0,0.04,0.4
2007.0,10,6,0.2,0.15,0.0,0.05,0.4
2010.0,0,494,0.17,0.17,0.0,0.06,0.4
2001.0,0,488,0.29,0.11,0.0,0.01,0.4
2009.0,0,488,0.38,0.01,0.0,0.0,0.4
2005.0,6,488,0.32,0.07,0.0,0.01,0.4
2006.0,0,325,0.31,0.08,0.0,0.01,0.4
2009.0,0,446,0.22,0.14,0.0,0.04,0.4
2004.0,9,138,0.24,0.14,0.0,0.02,0.4
1999.0,6,138,0.22,0.15,0.0,0.03,0.4
2006.0,7,359,0.0,0.0,0.39,0.01,0.4
2004.0,0,488,0.29,0.11,0.0,0.01,0.4
2007.0,5,137,0.34,0.03,0.0,0.03,0.4
2010.0,10,21,0.32,0.05,0.0,0.03,0.4
2009.0,2,488,0.2,0.16,0.0,0.04,0.4
2014.0,10,359,0.19,0.14,0.04,0.03,0.4
2007.0,0,137,0.12,0.23,0.0,0.05,0.4
1999.0,3,545,0.22,0.15,0.0,0.03,0.4
1995.0,7,87,0.0,0.0,0.4,0.0,0.4
2013.0,4,446,0.24,0.12,0.01,0.03,0.4
2008.0,0,446,0.17,0.16,0.0,0.07,0.4
2007.0,0,275,0.18,0.15,0.0,0.06,0.4
2002.0,8,21,0.31,0.08,0.0,0.01,0.4
2001.0,10,138,0.35,0.03,0.0,0.02,0.4
2000.0,1,456,0.0,0.0,0.37,0.03,0.4
2012.0,9,347,0.09,0.04,0.24,0.02,0.4
2003.0,4,456,0.19,0.15,0.0,0.05,0.4
1996.0,11,542,0.22,0.15,0.0,0.03,0.4
2007.0,9,530,0.19,0.15,0.0,0.05,0.4
2010.0,10,138,0.22,0.12,0.0,0.06,0.4
2010.0,7,138,0.01,0.32,0.0,0.07,0.4
2004.0,11,347,0.0,0.0,0.4,0.0,0.4
2004.0,8,21,0.31,0.08,0.0,0.01,0.4
2010.0,0,549,0.26,0.1,0.0,0.03,0.4
2007.0,7,109,0.37,0.0,0.0,0.03,0.4
2015.0,1,465,0.17,0.19,0.0,0.03,0.4
2006.0,0,137,0.29,0.06,0.01,0.03,0.4
1995.0,7,347,0.0,0.0,0.4,0.0,0.4
2010.0,7,446,0.23,0.13,0.0,0.04,0.4
2005.0,6,256,0.33,0.01,0.0,0.05,0.4
2004.0,2,275,0.19,0.15,0.0,0.05,0.39
2013.0,3,525,0.17,0.15,0.0,0.07,0.39
2007.0,0,494,0.19,0.15,0.0,0.05,0.39
2005.0,0,21,0.26,0.11,0.0,0.02,0.39
2013.0,6,91,0.07,0.23,0.01,0.09,0.39
2012.0,0,549,0.19,0.17,0.0,0.03,0.39
2007.0,6,488,0.19,0.15,0.01,0.05,0.39
2015.0,0,21,0.15,0.18,0.0,0.06,0.39
1998.0,10,138,0.38,0.01,0.0,0.0,0.39
2009.0,10,494,0.36,0.0,0.0,0.03,0.39
2011.0,7,465,0.17,0.14,0.03,0.06,0.39
2008.0,0,446,0.14,0.18,0.0,0.07,0.39
2007.0,10,6,0.36,0.01,0.0,0.03,0.39
2008.0,6,21,0.37,0.0,0.0,0.03,0.39
2011.0,7,281,0.0,0.0,0.39,0.0,0.39
2000.0,6,214,0.22,0.15,0.0,0.03,0.39
1997.0,2,542,0.22,0.15,0.0,0.03,0.39
1982.0,6,305,0.37,0.02,0.0,0.0,0.39
2002.0,8,347,0.0,0.0,0.39,0.0,0.39
2003.0,0,488,0.28,0.1,0.0,0.01,0.39
2008.0,2,512,0.34,0.02,0.0,0.03,0.39
2008.0,10,138,0.32,0.01,0.01,0.05,0.39
2011.0,0,288,0.14,0.17,0.0,0.09,0.39
2002.0,8,446,0.29,0.08,0.0,0.01,0.39
2008.0,7,430,0.18,0.14,0.04,0.04,0.39
2002.0,7,359,0.0,0.0,0.39,0.0,0.39
2009.0,0,488,0.39,0.0,0.0,0.0,0.39
2011.0,10,138,0.08,0.26,0.0,0.05,0.39
2008.0,10,525,0.36,0.0,0.0,0.03,0.39
2012.0,8,494,0.24,0.12,0.0,0.03,0.39
2008.0,10,138,0.23,0.07,0.03,0.06,0.39
1981.0,0,21,0.37,0.02,0.0,0.0,0.39
2008.0,3,21,0.36,0.0,0.0,0.03,0.39
2006.0,4,456,0.14,0.05,0.16,0.04,0.39
1998.0,10,494,0.22,0.15,0.0,0.03,0.39
2008.0,3,488,0.36,0.0,0.0,0.03,0.39
2004.0,3,359,0.3,0.08,0.0,0.01,0.39
2013.0,3,525,0.18,0.16,0.0,0.05,0.39
2013.0,1,275,0.31,0.01,0.03,0.05,0.39
2001.0,7,146,0.0,0.0,0.37,0.03,0.39
2012.0,7,347,0.18,0.04,0.15,0.02,0.39
2011.0,8,488,0.18,0.17,0.01,0.04,0.39
2012.0,6,456,0.14,0.19,0.0,0.06,0.39
2009.0,6,138,0.22,0.13,0.0,0.04,0.39
2011.0,1,359,0.19,0.17,0.0,0.03,0.39
2005.0,4,359,0.34,0.02,0.0,0.03,0.39
2010.0,10,138,0.18,0.17,0.0,0.04,0.39
2011.0,11,525,0.25,0.06,0.05,0.03,0.39
2011.0,3,347,0.0,0.0,0.39,0.0,0.39
2005.0,11,323,0.0,0.32,0.0,0.07,0.39
2003.0,10,138,0.29,0.08,0.0,0.01,0.39
2015.0,10,456,0.3,0.01,0.0,0.07,0.39
2004.0,10,138,0.28,0.1,0.0,0.01,0.39
